timestamp,entry_id,temperature,rh,voltage
2022-09-06T18:05:33Z,378,22,62,
2022-09-06T18:10:33Z,379,22,62,
2022-09-06T18:15:32Z,380,22,62,
2022-09-06T18:20:32Z,381,22,62,
2022-09-06T18:25:31Z,382,22,62,
2022-09-06T18:30:31Z,383,22,62,
2022-09-06T18:35:31Z,384,22,62,
2022-09-06T18:40:30Z,385,22,62,
2022-09-06T18:45:29Z,386,22,62,
2022-09-06T18:50:29Z,387,22,62,
2022-09-06T18:55:28Z,388,22,62,
2022-09-06T19:00:28Z,389,22,62,
2022-09-06T19:05:27Z,390,22,62,
2022-09-06T19:10:26Z,391,22,62,
2022-09-06T19:15:26Z,392,22,62,
2022-09-06T19:20:25Z,393,22,62,
2022-09-06T19:25:25Z,394,22,62,
2022-09-06T19:30:24Z,395,22,62,
2022-09-06T19:35:23Z,396,22,62,
2022-09-06T19:40:23Z,397,22,62,
2022-09-06T19:45:23Z,398,22,62,
2022-09-06T19:50:22Z,399,22,62,
2022-09-06T19:55:22Z,400,22,62,
2022-09-06T20:00:21Z,401,22,62,
2022-09-06T20:05:20Z,402,22,62,
2022-09-06T20:10:19Z,403,22,62,
2022-09-06T20:15:19Z,404,22,62,
2022-09-06T20:20:18Z,405,22,62,
2022-09-06T20:25:18Z,406,22,62,
2022-09-06T20:30:17Z,407,22,62,
2022-09-06T20:35:17Z,408,22,62,
2022-09-06T20:40:16Z,409,22,62,
2022-09-06T20:45:15Z,410,22,62,
2022-09-06T20:50:15Z,411,22,62,
2022-09-06T20:55:14Z,412,22,62,
2022-09-06T21:00:14Z,413,22,62,
2022-09-06T21:05:13Z,414,22,62,
2022-09-06T21:10:12Z,415,22,62,
2022-09-06T21:15:12Z,416,22,62,
2022-09-06T21:20:11Z,417,22,62,
2022-09-06T21:25:10Z,418,22,62,
2022-09-06T21:30:10Z,419,22,62,
2022-09-06T21:35:10Z,420,22,62,
2022-09-06T21:40:09Z,421,22,62,
2022-09-06T21:45:08Z,422,22,62,
2022-09-06T21:50:08Z,423,22,62,
2022-09-06T21:55:07Z,424,22,62,
2022-09-06T22:00:07Z,425,22,62,
2022-09-06T22:05:06Z,426,22,62,
2022-09-06T22:10:05Z,427,22,62,
2022-09-06T22:15:05Z,428,22,62,
2022-09-06T22:20:05Z,429,22,62,
2022-09-06T22:25:04Z,430,22,61,
2022-09-06T22:30:03Z,431,22,61,
2022-09-06T22:35:03Z,432,22,61,
2022-09-06T22:40:02Z,433,22,61,
2022-09-06T22:45:01Z,434,22,61,
2022-09-06T22:50:02Z,435,22,61,
2022-09-06T22:51:35Z,436,23,81,
2022-09-06T22:51:43Z,437,23,76,
2022-09-06T22:51:52Z,438,23,65,
2022-09-06T22:52:00Z,439,23,63,
2022-09-06T22:52:09Z,440,23,61,
2022-09-06T22:52:17Z,441,23,60,
2022-09-06T22:54:43Z,442,23,59,
2022-09-06T22:54:51Z,443,24,56,
2022-09-06T22:55:00Z,444,24,56,
2022-09-06T22:55:07Z,445,23,56,
2022-09-06T22:59:41Z,446,24,56,
2022-09-06T23:04:38Z,447,24,56,
2022-09-06T23:09:37Z,448,23,58,
2022-09-06T23:14:36Z,449,22,59,
2022-09-06T23:19:35Z,450,22,60,
2022-09-06T23:24:34Z,451,22,60,
2022-09-06T23:29:34Z,452,22,60,
2022-09-06T23:34:33Z,453,22,60,
2022-09-06T23:39:33Z,454,22,60,
2022-09-06T23:44:32Z,455,22,61,
2022-09-06T23:49:32Z,456,22,61,
2022-09-06T23:54:31Z,457,22,61,
2022-09-06T23:59:31Z,458,22,61,
2022-09-07T00:04:30Z,459,22,61,
2022-09-07T00:09:29Z,460,22,61,
2022-09-07T00:14:29Z,461,21,61,
2022-09-07T00:19:28Z,462,21,61,
2022-09-07T00:24:28Z,463,21,61,
2022-09-07T00:29:27Z,464,21,61,
2022-09-07T00:34:27Z,465,21,61,
2022-09-07T00:39:27Z,466,21,61,
2022-09-07T00:44:26Z,467,21,61,
2022-09-07T00:49:26Z,468,21,61,
2022-09-07T00:54:25Z,469,21,61,
2022-09-07T00:59:24Z,470,21,61,
2022-09-07T01:04:23Z,471,21,61,
2022-09-07T01:09:23Z,472,21,61,
2022-09-07T01:14:23Z,473,21,61,
2022-09-07T01:19:21Z,474,21,61,
2022-09-07T01:24:21Z,475,21,61,
2022-09-07T01:29:20Z,476,21,61,
2022-09-07T01:34:19Z,477,21,61,
2022-09-07T01:39:19Z,478,21,61,
2022-09-07T01:44:18Z,479,21,61,
2022-09-07T01:49:18Z,480,21,61,
2022-09-07T01:54:18Z,481,21,61,
2022-09-07T01:59:17Z,482,21,61,
2022-09-07T02:04:16Z,483,21,61,
2022-09-07T02:09:15Z,484,21,61,
2022-09-07T02:14:15Z,485,21,61,
2022-09-07T02:19:14Z,486,21,61,
2022-09-07T02:24:14Z,487,21,61,
2022-09-07T02:29:13Z,488,21,61,
2022-09-07T02:34:12Z,489,21,61,
2022-09-07T02:39:12Z,490,21,61,
2022-09-07T02:44:11Z,491,21,61,
2022-09-07T02:49:12Z,492,21,61,
2022-09-07T02:54:10Z,493,21,61,
2022-09-07T02:59:10Z,494,21,61,
2022-09-07T03:04:09Z,495,21,61,
2022-09-07T03:09:08Z,496,21,61,
2022-09-07T03:14:07Z,497,21,61,
2022-09-07T03:19:07Z,498,21,61,
2022-09-07T03:24:06Z,499,21,61,
2022-09-07T03:29:05Z,500,21,61,
2022-09-07T03:34:06Z,501,21,61,
2022-09-07T03:39:04Z,502,21,61,
2022-09-07T03:44:04Z,503,21,61,
2022-09-07T03:49:03Z,504,21,61,
2022-09-07T03:54:03Z,505,21,60,
2022-09-07T03:59:02Z,506,21,60,
2022-09-07T04:04:01Z,507,21,60,
2022-09-07T04:09:01Z,508,21,60,
2022-09-07T04:14:00Z,509,21,60,
2022-09-07T04:19:00Z,510,21,60,
2022-09-07T04:23:59Z,511,21,60,
2022-09-07T04:28:58Z,512,21,60,
2022-09-07T04:33:58Z,513,21,60,
2022-09-07T04:38:57Z,514,21,60,
2022-09-07T04:43:56Z,515,21,60,
2022-09-07T04:48:56Z,516,21,60,
2022-09-07T04:53:55Z,517,21,60,
2022-09-07T04:58:54Z,518,21,60,
2022-09-07T05:03:53Z,519,21,60,
2022-09-07T05:08:53Z,520,21,60,
2022-09-07T05:13:52Z,521,21,60,
2022-09-07T05:18:52Z,522,21,60,
2022-09-07T05:23:51Z,523,21,60,
2022-09-07T05:28:50Z,524,21,60,
2022-09-07T05:33:50Z,525,21,60,
2022-09-07T05:38:49Z,526,21,60,
2022-09-07T05:43:49Z,527,21,60,
2022-09-07T05:48:48Z,528,21,60,
2022-09-07T05:53:47Z,529,21,60,
2022-09-07T05:58:47Z,530,21,60,
2022-09-07T06:03:46Z,531,21,60,
2022-09-07T06:08:45Z,532,21,59,
2022-09-07T06:13:45Z,533,21,59,
2022-09-07T06:18:44Z,534,21,59,
2022-09-07T06:23:44Z,535,21,59,
2022-09-07T06:28:44Z,536,21,59,
2022-09-07T06:33:43Z,537,21,59,
2022-09-07T06:38:42Z,538,21,59,
2022-09-07T06:43:42Z,539,21,59,
2022-09-07T06:48:41Z,540,21,59,
